borough,neighborhood,building.class.category,tax.class.at.present
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,03  THREE FAMILY HOMES                      ,1
3,EAST NEW YORK            ,04  TAX CLASS 1 CONDOS                      ,1A
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,EAST NEW YORK            ,06  TAX CLASS 1 - OTHER                     ,1
3,EAST NEW YORK            ,06  TAX CLASS 1 - OTHER                     ,1
3,EAST NEW YORK            ,06  TAX CLASS 1 - OTHER                     ,1
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2B
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,EAST NEW YORK            ,07  RENTALS - WALKUP APARTMENTS             ,2A
